_id,run_id,wifi_visible,cell_visible,bt_visible,lat,lon,altitude,accuracy,time
16865,97,4,3,0,42.9885820232512,-83.7409171101083,193.387329101563,3.79009246826172,1754776937000
16866,97,6,3,0,42.9886997122041,-83.7406688663067,193.476257324219,3.79009246826172,1754776941000
16867,97,4,3,0,42.9887183142794,-83.7406272016545,192.599853515625,3.79009246826172,1754776945000
16868,97,5,3,0,42.9887858101094,-83.7404747402768,193.501220703125,3.79009246826172,1754776949000
16869,97,8,3,0,42.988953215716,-83.7401175632513,194.154907226563,3.79009246826172,1754776953000
16870,97,8,3,0,42.9891784478391,-83.7396490982992,195.505004882812,3.79009246826172,1754776957000
16871,97,8,3,0,42.9894078782609,-83.7391462535173,196.762329101562,3.79009246826172,1754776961000
16872,97,6,3,0,42.9896370167311,-83.7386460047253,197.335327148438,3.79009246826172,1754776965000
16873,97,6,3,0,42.9898325645399,-83.738224578723,196.996826171875,3.79009246826172,1754776969000
16874,97,16,3,0,42.990042507619,-83.7377637823319,197.585571289063,3.79009246826172,1754776973000
16875,97,11,3,0,42.9902669139398,-83.7372708415518,197.862243652344,3.79009246826172,1754776977000
16876,97,13,3,0,42.990494984005,-83.7368211553709,198.050964355469,3.79009246826172,1754776981000
16877,97,19,3,0,42.9906651517626,-83.7365223237852,198.1943359375,3.79009246826172,1754776985000
16878,97,19,3,0,42.9908052459036,-83.7363319617717,198.093505859375,3.79009246826172,1754776989000
16879,97,8,3,0,42.9909365886672,-83.7362923081935,198.577880859375,3.79009246826172,1754776993000
16880,97,15,3,0,42.9910243784959,-83.7363043018953,198.864562988281,3.79009246826172,1754776997000
16881,97,7,2,0,42.9910408020903,-83.7363693212312,198.723388671875,3.79009246826172,1754777001000
16882,97,12,3,0,42.9909829644068,-83.7363644883244,198.815185546875,3.79009246826172,1754777013000
16883,97,12,3,0,42.9908999731292,-83.7363202081761,198.482421875,3.79009246826172,1754777017000
16884,97,11,3,0,42.9908453782423,-83.736324062993,199.040344238281,3.79009246826172,1754777027000
16885,97,17,3,0,42.9907163795626,-83.73656280186,198.655029296875,3.79009246826172,1754777031000
16886,97,12,3,0,42.9906010247985,-83.7368237392024,198.00830078125,3.79009246826172,1754777035000
16887,97,15,3,0,42.99056908268,-83.7368809103527,198.225524902344,3.79009246826172,1754777039000
16888,97,15,2,1,42.9905359082953,-83.7369230172799,198.882202148437,3.79009246826172,1754777087000
16889,97,7,2,1,42.990428692874,-83.7371718325922,198.450439453125,3.79009246826172,1754777091000
16890,97,7,2,1,42.9902348137705,-83.7376049159796,197.670104980469,3.79009246826172,1754777095000
16891,97,21,2,1,42.989988236568,-83.7381538561364,196.625244140625,3.79009246826172,1754777099000
16892,97,21,2,1,42.9897098348917,-83.7387620409772,195.802124023438,3.79009246826172,1754777103000
16893,97,2,2,1,42.9894651666618,-83.7393381683872,194.9658203125,3.79009246826172,1754777107000
16894,97,2,2,1,42.9892873221778,-83.7398249786607,193.790466308594,3.79009246826172,1754777111000
16895,97,20,2,1,42.9891443605978,-83.7402268254455,193.246948242188,3.79009246826172,1754777115000
16896,97,10,2,1,42.9891885769464,-83.7405362024529,192.331665039062,3.79009246826172,1754777119000
16897,97,10,2,1,42.9894917251772,-83.7408275112013,193.060668945313,3.79009246826172,1754777123000
16898,97,6,3,1,42.9898793667563,-83.7412657221242,194.020385742188,3.79009246826172,1754777127000
16899,97,3,3,1,42.990243314585,-83.7418682599163,195.993774414062,3.79009246826172,1754777131000
16900,97,3,3,1,42.9905995630543,-83.7424503601196,196.392150878906,3.79009246826172,1754777135000
16901,97,3,3,1,42.991016279375,-83.7426376771702,196.11572265625,3.79009246826172,1754777139000
16902,97,2,4,1,42.9913004133953,-83.7422833985121,194.547119140625,3.79009246826172,1754777143000
16903,97,5,6,1,42.9912293203182,-83.7416878395803,194.582275390625,3.79009246826172,1754777147000
16904,97,5,6,1,42.9912293203182,-83.7416878395803,194.582275390625,3.79009246826172,1754777147000
16905,97,3,6,1,42.9909128415316,-83.7410623610993,192.833129882812,3.79009246826172,1754777151000
16906,97,3,6,1,42.9904730228256,-83.7403416437794,191.51611328125,3.79009246826172,1754777155000
16907,97,3,6,1,42.9899213272695,-83.7395872952535,190.010681152344,3.79009246826172,1754777159000
16908,97,4,3,1,42.9893112239818,-83.7388242108729,189.732666015625,3.79009246826172,1754777163000
16909,97,2,3,1,42.9887339722567,-83.7379735208072,190.118286132813,3.79009246826172,1754777167000
16910,97,1,3,1,42.9881647248692,-83.7371020990741,189.941772460938,3.79009246826172,1754777171000
16911,97,2,5,1,42.9874874798253,-83.7363204101396,189.780334472656,3.79009246826172,1754777175000
16912,97,2,5,1,42.9867535646119,-83.7355419723774,188.444152832031,3.79009246826172,1754777179000
16913,97,2,6,1,42.9859600457692,-83.7347396941852,188.670104980469,3.79009246826172,1754777183000
16914,97,2,6,1,42.9859600457692,-83.7347396941852,188.670104980469,3.79009246826172,1754777183000
16915,97,2,6,1,42.9851397562338,-83.7339092099589,187.825012207031,3.79009246826172,1754777187000
16916,97,2,6,1,42.9843362780405,-83.7330910870499,187.826538085937,3.79009246826172,1754777191000
16917,97,2,6,1,42.9835005021355,-83.7322347265614,187.4521484375,3.79009246826172,1754777195000
16918,97,2,3,1,42.9826580249171,-83.7313863027184,187.498291015625,3.79009246826172,1754777199000
16919,97,2,3,1,42.9818074526398,-83.7305185458862,186.439575195312,3.79009246826172,1754777203000
16920,97,4,1,1,42.9809541421501,-83.7296486352413,188.479309082031,3.79009246826172,1754777207000
16921,97,3,1,1,42.9801173264962,-83.7287929112812,191.474060058594,3.79009246826172,1754777211000
16922,97,3,1,1,42.9792740972747,-83.7279559214171,193.384216308594,3.79009246826172,1754777215000
16923,97,2,1,1,42.9783967751653,-83.7272239988489,195.162231445313,3.79009246826172,1754777219000
16924,97,3,1,1,42.9774764534829,-83.7266681159554,196.051940917969,3.79009246826172,1754777223000
16925,97,3,1,1,42.9764917404094,-83.7262795579264,195.649841308594,3.79009246826172,1754777227000
16926,97,3,1,1,42.975480324922,-83.7260678414175,196.432983398438,3.79009246826172,1754777231000
16927,97,3,1,1,42.9744495996253,-83.7260081068824,197.536743164063,3.79009246826172,1754777235000
16928,97,3,1,1,42.9734079030557,-83.7259802485238,198.809020996094,3.79009246826172,1754777239000
16929,97,2,1,1,42.9723527584954,-83.7259429401805,197.515014648437,3.79009246826172,1754777243000
16930,97,2,1,1,42.971313055635,-83.7259025276291,195.228759765625,3.79009246826172,1754777247000
16931,97,2,4,1,42.9702655845986,-83.7258636804023,193.909240722656,3.79009246826172,1754777251000
16932,97,2,4,1,42.9691908841044,-83.7258275930066,193.19384765625,3.79009246826172,1754777255000
16933,97,1,4,1,42.9681018442497,-83.7257888466336,192.986999511719,3.79009246826172,1754777259000
16934,97,1,4,1,42.9670100233403,-83.7257536989345,193.227661132813,3.79009246826172,1754777263000
16935,97,2,4,1,42.9659030897092,-83.7257351931073,193.132202148437,3.79009246826172,1754777267000
16936,97,1,4,1,42.9647973597251,-83.7256795337973,194.002624511719,3.79009246826172,1754777271000
16937,97,1,4,1,42.9636984116803,-83.7256385716975,194.979736328125,3.79009246826172,1754777275000
16938,97,4,1,1,42.9625999174294,-83.72560174863,195.678955078125,3.79009246826172,1754777279000
16939,97,4,1,1,42.9615243203917,-83.7255572482669,196.467407226563,3.79009246826172,1754777283000
16940,97,4,5,1,42.9604292644537,-83.725507799396,197.137756347656,3.79009246826172,1754777287000
16941,97,7,5,1,42.9593513432829,-83.7254730866915,198.079528808594,3.79009246826172,1754777291000
16942,97,7,5,1,42.9582599538731,-83.7254417585045,198.087158203125,3.79009246826172,1754777295000
16943,97,2,5,1,42.9571682676221,-83.7253949132905,198.15185546875,3.79009246826172,1754777299000
16944,97,4,1,1,42.9560961640365,-83.7253431615614,197.820495605469,3.79009246826172,1754777303000
16945,97,4,1,1,42.9550370708931,-83.7252758047241,198.307983398437,3.79009246826172,1754777307000
16946,97,1,4,1,42.9539820055765,-83.7251822517775,198.935668945312,3.79009246826172,1754777311000
16947,97,1,4,1,42.9529287410493,-83.7250841857468,200.332275390625,3.79009246826172,1754777315000
16948,97,1,4,1,42.9518595332115,-83.7249781674373,200.590637207031,3.79009246826172,1754777319000
16949,97,1,1,1,42.9507910167367,-83.724866947993,200.147521972656,3.79009246826172,1754777323000
16950,97,2,1,1,42.9497538653947,-83.7247722019976,201.330261230469,3.79009246826172,1754777327000
16951,97,1,1,1,42.9487389637904,-83.724685905051,201.60205078125,3.79009246826172,1754777331000
16952,97,1,1,1,42.9477402122834,-83.7245805644586,201.746765136719,3.79009246826172,1754777335000
16953,97,1,1,1,42.9467770286877,-83.7244951284358,201.191650390625,3.79009246826172,1754777339000
16954,97,2,1,1,42.9459320541017,-83.7245040633886,200.981384277344,3.79009246826172,1754777343000
16955,97,2,1,1,42.9452442347005,-83.7246630631813,203.022338867187,3.79009246826172,1754777347000
16956,97,10,1,1,42.9446682381289,-83.7248158631825,205.0361328125,3.79009246826172,1754777351000
16957,97,10,1,1,42.944279516675,-83.7249231312535,205.220520019531,3.79009246826172,1754777355000
16958,97,3,1,1,42.9440843515328,-83.7251245792273,206.284240722656,3.79009246826172,1754777359000
16959,97,4,1,1,42.9440586517385,-83.7256082630494,204.844482421875,3.79009246826172,1754777363000
16960,97,4,1,1,42.9440438432479,-83.7262335437954,203.726989746094,3.79009246826172,1754777367000
16961,97,2,4,1,42.9440451710792,-83.7267405281948,202.924072265625,3.79009246826172,1754777371000
16962,97,2,4,1,42.9441605038359,-83.7269653421192,202.2529296875,3.79009246826172,1754777375000
16963,97,6,4,1,42.9444681123448,-83.7270050278242,203.539672851562,3.79009246826172,1754777379000
16964,97,14,4,1,42.9448527066213,-83.7269837077614,204.533081054687,3.79009246826172,1754777383000
16965,97,14,4,1,42.9451254050837,-83.7269161905053,204.451110839844,3.79009246826172,1754777387000
16966,97,17,4,1,42.9452607090051,-83.7269848339655,204.442260742187,3.79009246826172,1754777391000
16967,97,17,4,1,42.9452859120321,-83.7272298843516,204.066711425781,3.79009246826172,1754777395000
16968,97,8,4,1,42.9452727897956,-83.7275962789808,203.524780273437,3.79009246826172,1754777399000
16969,97,8,4,1,42.9452683804194,-83.7277782172189,203.464050292969,3.79009246826172,1754777403000
16970,97,13,5,1,42.9452632879521,-83.7279889980208,203.213134765625,3.79009246826172,1754777407000
16971,97,12,5,1,42.9452668762347,-83.7282324505813,202.600952148437,3.79009246826172,1754777411000
16972,97,9,6,1,42.9452667148814,-83.728288913521,202.188232421875,3.79009246826172,1754777417000
16973,97,9,6,1,42.9452715683415,-83.7284946192578,202.086181640625,3.79009246826172,1754777421000
16974,97,17,6,1,42.945296267058,-83.7288150916097,202.23193359375,3.79009246826172,1754777425000
16975,97,17,6,1,42.9453761931105,-83.7290186434294,202.07763671875,3.79009246826172,1754777429000
16976,97,16,6,1,42.9455147460214,-83.7290499576089,203.181884765625,3.79009246826172,1754777433000
16977,97,16,6,1,42.9456181808575,-83.7290434706483,204.027038574219,3.79009246826172,1754777437000
16978,97,17,6,1,42.9457204046421,-83.7290521120137,204.541137695312,3.79009246826172,1754777441000
16979,97,17,6,1,42.9457204046421,-83.7290521120137,204.541137695312,3.79009246826172,1754777441000
16980,97,17,6,1,42.9458627939853,-83.7290531195869,204.841247558594,3.79009246826172,1754777445000
16981,97,17,6,1,42.945992191037,-83.729059538451,204.895751953125,3.79009246826172,1754777449000
16982,97,12,3,1,42.9460571324981,-83.7290744703641,204.221557617187,3.79009246826172,1754777453000
16983,97,23,1,1,42.9460965331456,-83.7290668096525,203.730895996094,3.79009246826172,1754777465000
16984,97,23,1,1,42.9461325358668,-83.7289773387648,203.523986816406,3.79009246826172,1754777469000
16985,97,21,4,1,42.9460938629851,-83.7288905890761,204.275024414063,3.79009246826172,1754777473000
16986,97,21,4,1,42.9460254872084,-83.728863984832,203.765319824219,3.79009246826172,1754777477000
16987,97,21,4,1,42.9459558665257,-83.7288650503678,204.486450195312,3.79009246826172,1754777481000
16988,97,13,3,1,42.9459158382159,-83.7288369795625,204.969116210937,3.79009246826172,1754777485000
16989,97,18,4,1,42.9459062061821,-83.7287831551682,205.343566894531,3.79009246826172,1754777489000
16990,97,34,4,1,42.9459306460651,-83.7288178925509,205.899658203125,3.79009246826172,1754777517000
16991,97,22,4,1,42.9459686085589,-83.728827933062,204.552124023437,3.79009246826172,1754777521000
16992,97,39,4,1,42.9460148372267,-83.7288312673846,204.758972167969,3.79009246826172,1754777525000
16993,97,32,1,1,42.9460533123705,-83.7288319806911,202.458435058594,3.79009246826172,1754777529000
16994,97,23,4,1,42.946098593701,-83.7288348524809,202.380493164062,3.79009246826172,1754777535000
16995,97,44,2,1,42.9461348305155,-83.7287548435581,201.763305664062,3.79009246826172,1754777539000
16996,97,43,3,1,42.9461449966654,-83.7286719762782,200.695434570312,3.79009246826172,1754777543000
16997,97,37,3,1,42.9461547278776,-83.7285934716532,200.94970703125,3.79009246826172,1754777547000
16998,97,37,3,1,42.9461547278776,-83.7285934716532,200.94970703125,3.79009246826172,1754777547000
16999,97,42,3,1,42.9461557049901,-83.728517426782,201.522216796875,3.79009246826172,1754777551000
17000,97,34,3,1,42.9461458338735,-83.7284098072573,204.374328613281,3.79009246826172,1754777555000
17001,97,47,3,1,42.9461437903557,-83.7283388649623,204.932373046875,3.79009246826172,1754777559000
17002,97,47,3,1,42.9461593397946,-83.728274582782,204.402465820312,3.79009246826172,1754777563000
17003,97,47,3,1,42.946202103342,-83.7282472969139,197.240051269531,3.79009246826172,1754777567000
17004,97,47,3,1,42.9462101078017,-83.7281758118288,194.73486328125,3.79009246826172,1754777571000
17005,97,47,3,1,42.9462563831,-83.7281500040549,191.784545898438,3.79009246826172,1754777575000
17006,97,163,3,1,42.9462934389019,-83.728107396112,191.247802734375,3.79009246826172,1754777579000
17007,97,165,3,1,42.9462897410702,-83.7280584264572,190.433898925781,3.79009246826172,1754777583000
17008,97,165,3,1,42.9462772148376,-83.7279923508394,192.752990722656,3.79009246826172,1754777587000
17009,97,165,3,1,42.946234585282,-83.7279547616807,195.567626953125,3.79009246826172,1754777591000
17010,97,145,1,1,42.9462183296289,-83.7279004674827,193.486206054687,3.79009246826172,1754777595000
17011,97,149,1,1,42.9462029407497,-83.7278441186678,193.541198730469,3.86652612686157,1754777599000
17012,97,149,1,1,42.946176677703,-83.7277986590983,195.627685546875,3.82328844070435,1754777603000
17013,97,94,2,1,42.9461553749578,-83.7277470293639,194.34716796875,4.08212518692017,1754777607000
17014,97,94,2,1,42.9461508335299,-83.7276909953237,195.392272949219,3.92499947547913,1754777611000
17015,97,131,2,1,42.9461454113651,-83.7276341926117,201.93798828125,4.26787996292114,1754777615000
17016,97,131,2,1,42.9461454113651,-83.7276341926117,201.93798828125,4.26787996292114,1754777615000
17017,97,132,2,1,42.9461524419264,-83.7275795380401,198.391418457031,4.18047428131104,1754777619000
17018,97,154,2,1,42.9461755202125,-83.727537701054,197.799194335938,10.3116817474365,1754777624000
17019,97,108,2,1,42.9462163409378,-83.7275313017047,198.188049316406,10.2581691741943,1754777628000
17020,97,126,2,1,42.9462669337478,-83.7275268927445,198.302612304687,10.1043128967285,1754777632000
17021,97,146,2,1,42.9463220305913,-83.7275447008443,197.4013671875,9.93504619598389,1754777636000
17022,97,148,2,1,42.9463440017629,-83.7275998077857,197.86376953125,10.292350769043,1754777640000
17023,97,117,1,1,42.9463538546106,-83.7276513603234,198.385681152344,12.7294301986694,1754777644000
17024,97,118,1,1,42.9463850449341,-83.7276981104781,197.90576171875,11.890926361084,1754777648000
17025,97,118,1,1,42.9463850449341,-83.7276981104781,197.90576171875,11.890926361084,1754777648000
17026,97,107,1,1,42.9464509728513,-83.7277261626723,198.476501464844,11.3326978683472,1754777652000
17027,97,132,1,1,42.9464918559292,-83.7277637959435,199.090576171875,11.4810543060303,1754777656000
17028,97,123,1,1,42.9465157070906,-83.7278032685332,201.208618164062,11.5185928344727,1754777660000
17029,97,121,1,1,42.9465256551491,-83.7278520287594,202.801452636719,12.16623878479,1754777666000
17030,97,122,1,1,42.9465357359268,-83.7279199407915,205.237915039062,12.1299324035645,1754777670000
17031,97,122,1,1,42.9465410444889,-83.7279827539307,212.771850585937,12.1113739013672,1754777674000
17032,97,122,1,1,42.9465503977422,-83.7280467814601,214.948425292969,12.1188640594482,1754777678000
17033,97,122,1,1,42.9465570221783,-83.7281050808922,217.21875,12.1070156097412,1754777682000
17034,97,122,1,1,42.9465600391301,-83.7281619391767,216.953247070312,12.1107454299927,1754777686000
17035,97,156,2,1,42.9465367537266,-83.7282029653344,218.59375,8.18957996368408,1754777690000
17036,97,164,2,1,42.9464997763425,-83.7282217858766,220.4111328125,8.60142040252686,1754777694000
17037,97,149,2,1,42.9464800613972,-83.7282919345657,222.13916015625,8.62575149536133,1754777698000
17038,97,149,2,1,42.9464851803868,-83.728355682651,223.776489257812,8.64992427825928,1754777702000
17039,97,165,2,1,42.9465208973925,-83.7283900168644,197.680297851563,8.67109298706055,1754777706000
17040,97,165,2,1,42.946562966082,-83.7283616445735,193.742309570313,8.69599342346191,1754777710000
17041,97,112,4,1,42.9465819991737,-83.7283051849899,189.809326171875,8.71685028076172,1754777714000
17042,97,129,4,1,42.9465831383484,-83.7282407532391,185.868530273437,8.73775959014893,1754777718000
17043,97,148,2,1,42.9465803360444,-83.7281740864682,181.927368164063,8.75924968719482,1754777722000
17044,97,148,2,1,42.9465803360444,-83.7281740864682,181.927368164063,8.75924968719482,1754777722000
17045,97,148,2,1,42.9465720260916,-83.7281105687507,177.987915039062,8.78036308288574,1754777726000
17046,97,142,1,1,42.9465317275521,-83.7279595802413,176.377685546875,24.491304397583,1754778718000
17047,97,164,4,1,42.9463078899119,-83.7284511631419,221.956726074219,23.8074741363525,1754779641000
17048,97,109,4,1,42.9463284385377,-83.7284919050363,225.694641113281,12.6583271026611,1754779645000
17049,97,132,3,1,42.9462763573985,-83.7283645609534,212.310302734375,16.0116539001465,1754779834000
17050,97,132,3,1,42.9462763573985,-83.7283645609534,212.310302734375,16.0116539001465,1754779834000
17051,97,92,3,1,42.9462325309245,-83.7283358508466,203.97607421875,4.423668384552,1754779838000
17052,97,69,3,1,42.9461902443687,-83.7283661137311,206.51904296875,3.79009246826172,1754779842000
17053,97,74,3,1,42.9461643144721,-83.728400479662,208.000183105469,3.79009246826172,1754779848000
17054,97,74,3,1,42.9461643144721,-83.728400479662,208.000183105469,3.79009246826172,1754779848000
17055,97,37,3,1,42.9461131306891,-83.7284260185563,209.375366210937,3.79009246826172,1754779852000
17056,97,37,3,1,42.946069078464,-83.7284378937171,209.7646484375,3.79009246826172,1754779856000
17057,97,42,1,1,42.9460241857133,-83.7284453447377,208.622253417969,3.82745695114136,1754779860000
17058,97,42,1,1,42.9459874035756,-83.7284415682814,207.688720703125,3.79009246826172,1754779869000
17059,97,41,1,1,42.9459612626853,-83.7284763666775,207.02197265625,3.79009246826172,1754779917000
17060,97,41,1,1,42.9459169148792,-83.7285065258541,206.055786132812,3.79009246826172,1754779921000
17061,97,41,1,1,42.9459169148792,-83.7285065258541,206.055786132812,3.79009246826172,1754779921000
17062,97,41,1,1,42.945904209535,-83.7285589248858,206.723693847656,3.79009246826172,1754779925000
17063,97,41,1,1,42.9458919122287,-83.7285125120801,207.986572265625,3.79009246826172,1754779930000
17064,97,29,1,1,42.9459020726672,-83.7284649885004,207.035705566406,3.79009246826172,1754779935000
17065,98,78,1,1,42.94592331,-83.72860702,228.51318359375,7.53271532058716,1754780017851
17066,98,78,1,1,42.9458927602236,-83.7286235023528,212.412353515625,5.95504903793335,1754780019000
17067,98,78,1,1,42.9458927602236,-83.7286235023528,212.412353515625,5.95504903793335,1754780019000
17068,98,78,1,1,42.9458927602236,-83.7286235023528,212.412353515625,5.95504903793335,1754780019000
17069,98,16,1,1,42.9458461822954,-83.7286481517324,212.264526367188,3.79009246826172,1754780024000
17070,98,16,1,1,42.9458461822954,-83.7286481517324,212.264526367188,3.79009246826172,1754780024000
17071,98,16,1,1,42.9458461822954,-83.7286481517324,212.264526367188,3.79009246826172,1754780024000
17072,98,16,1,1,42.9458461822954,-83.7286481517324,212.264526367188,3.79009246826172,1754780024000
17073,98,17,1,1,42.9458631251599,-83.7286048888884,204.640258789063,3.79009246826172,1754780091000
17074,98,8,2,1,42.9458907509116,-83.7285684427984,203.088012695312,3.79009246826172,1754780095000
17075,98,8,2,1,42.9458907509116,-83.7285684427984,203.088012695312,3.79009246826172,1754780095000
17076,98,21,2,1,42.9459076743085,-83.7285272628138,205.386108398437,3.79009246826172,1754780099000
17077,98,18,2,1,42.945899065246,-83.7285881916283,199.2333984375,3.79009246826172,1754780105000
17078,98,17,2,1,42.945878354784,-83.7286502876828,201.350708007812,3.79009246826172,1754780109000
17079,98,23,2,1,42.9458597004877,-83.7286962844766,202.20361328125,3.79009246826172,1754780124000
17080,98,12,4,1,42.9458269257852,-83.7287127463152,203.293884277344,3.79009246826172,1754780137000
17081,98,15,1,1,42.9458113641243,-83.7287572559391,203.983764648437,3.79009246826172,1754780144000
17082,98,13,1,1,42.9457332355447,-83.7288251018536,204.347290039063,3.79009246826172,1754780148000
17083,98,14,1,1,42.9455628146656,-83.7287792136931,204.974304199219,3.79009246826172,1754780152000
17084,98,14,1,1,42.945403595007,-83.7286574089701,205.00732421875,3.79009246826172,1754780156000
17085,98,4,1,1,42.9453063771052,-83.7285511905425,204.551391601562,3.79009246826172,1754780160000
17086,98,4,1,1,42.9452424515077,-83.7283362791772,204.869567871094,3.79009246826172,1754780164000
17087,98,21,1,1,42.94523017085,-83.7280955843919,206.554748535156,3.79009246826172,1754780168000
17088,98,21,1,1,42.94523287424,-83.7279604208252,207.09521484375,3.79009246826172,1754780172000
17089,98,13,1,1,42.9452361142956,-83.7276864738922,207.1787109375,3.79009246826172,1754780176000
17090,98,15,1,1,42.945241178503,-83.7273257464705,207.626953125,3.79009246826172,1754780180000
17091,98,15,1,1,42.9452277211337,-83.7270816339085,206.792724609375,3.79009246826172,1754780184000
17092,98,25,1,1,42.9451585795273,-83.7269942719393,206.503479003906,3.79009246826172,1754780188000
17093,98,9,1,1,42.944951496257,-83.7270240158667,206.377868652344,3.79009246826172,1754780192000
17094,98,13,1,1,42.9446529506806,-83.7270595134872,206.697143554688,3.79009246826172,1754780196000
17095,98,8,1,1,42.9443314216383,-83.7270463726787,206.913940429687,3.79009246826172,1754780200000
17096,98,8,1,1,42.9441690872788,-83.7270388844301,207.029296875,3.79009246826172,1754780204000
17097,98,6,1,1,42.9441279541478,-83.7270364058872,208.069702148437,9.93504619598389,1754780256000
17098,98,3,1,1,42.9440919415726,-83.7270366336215,208.474731445312,9.93504619598389,1754780260000
17099,98,6,1,1,42.9440334721743,-83.7270226865899,208.558715820313,9.93504619598389,1754780264000
17100,98,4,1,1,42.9439621128969,-83.7268639450653,208.415161132812,9.93504619598389,1754780268000
17101,98,3,1,1,42.9439462488432,-83.7263894416414,209.088317871094,3.79009246826172,1754780272000
17102,98,11,1,1,42.9439494040691,-83.7258557715598,210.380310058594,3.79009246826172,1754780276000
17103,98,11,1,1,42.9439555010675,-83.7254296293457,212.385620117188,3.79009246826172,1754780280000
17104,98,11,1,1,42.9439608427321,-83.725062263265,213.648010253906,3.79463338851929,1754780284000
17105,98,11,1,1,42.9439669015986,-83.7246170010021,214.5400390625,3.79425382614136,1754780288000
17106,98,3,1,1,42.9439829000273,-83.7240850638404,214.577331542969,3.79349040985107,1754780292000
17107,98,5,1,1,42.9440133703757,-83.7236029085775,214.257019042969,3.79457330703735,1754780296000
17108,98,5,1,1,42.9440209916335,-83.7233752568662,214.127563476562,3.80343508720398,1754780300000
17109,98,6,1,1,42.9440225956002,-83.7233286759464,213.676452636719,3.79455828666687,1754780311000
17110,98,3,1,1,42.9440229808269,-83.7232679450141,213.530029296875,3.79418516159058,1754780315000
17111,98,3,1,1,42.944069479915,-83.7231485959413,213.111938476563,3.81146645545959,1754780319000
17112,98,9,1,1,42.9442747718012,-83.7231343066614,212.155517578125,3.83234643936157,1754780323000
17113,98,2,1,1,42.9446004406293,-83.7233386209847,211.042602539062,3.79634714126587,1754780327000
17114,98,1,1,1,42.9450858262488,-83.7236151733778,208.3505859375,3.79564332962036,1754780331000
17115,98,3,1,1,42.9457372965068,-83.7238168675885,206.911315917969,3.79915332794189,1754780335000
17116,98,1,1,1,42.9465000893389,-83.7237982214073,206.897705078125,3.79009246826172,1754780339000
17117,98,1,1,1,42.9473714151289,-83.7236611432798,207.141845703125,3.79484915733337,1754780343000
17118,98,1,1,1,42.948306496187,-83.7234751137017,206.913208007812,3.79603219032288,1754780347000
17119,98,1,1,1,42.9492959142967,-83.7232652965919,206.682861328125,3.79703402519226,1754780351000
17120,98,1,1,1,42.9503180373952,-83.7230636040947,206.57763671875,3.79674363136292,1754780355000
17121,98,1,1,1,42.9514171702388,-83.7230005149097,205.9951171875,3.8489100933075,1754780359000
17122,98,1,1,1,42.9525341953714,-83.7231519691725,206.137939453125,3.79009246826172,1754780363000
17123,98,1,1,1,42.9536210569245,-83.7235040841671,205.614562988281,3.7954728603363,1754780367000
17124,98,1,1,1,42.9546937157803,-83.7239619340612,205.31689453125,3.79009246826172,1754780371000
17125,98,1,1,1,42.9558098798982,-83.7244420278535,204.911010742187,3.79416942596436,1754780375000
17126,98,5,1,1,42.956930400053,-83.7248478006475,204.2734375,3.79009246826172,1754780379000
17127,98,5,1,1,42.9581246513985,-83.725063606615,204.121154785156,3.82218647003174,1754780383000
17128,98,5,1,1,42.9593680852302,-83.7251247196904,203.671142578125,3.82684946060181,1754780387000
17129,98,3,1,1,42.9606376326376,-83.7251685112852,202.883911132812,3.82071328163147,1754780391000
17130,98,3,1,1,42.9619004810809,-83.7252170096721,202.040893554687,3.82556653022766,1754780395000
17131,98,8,1,1,42.9631577077139,-83.7252633862715,201.197998046875,3.82302069664001,1754780399000
17132,98,8,1,1,42.9644056959876,-83.7253101652156,200.271362304687,3.83025407791138,1754780403000
17133,98,8,1,1,42.9656416158087,-83.7253577488376,199.585388183594,3.8294985294342,1754780407000
17134,98,3,4,1,42.9668264767831,-83.7254051932049,198.460327148438,3.81634044647217,1754780411000
17135,98,2,4,1,42.9680043203692,-83.7254510591492,197.582641601563,3.82046818733215,1754780415000
17136,98,5,4,1,42.9691538097478,-83.7254931432739,197.697021484375,3.80970740318298,1754780419000
17137,98,4,4,1,42.9703013721086,-83.7255331154597,198.473449707031,3.82423758506775,1754780423000
17138,98,4,4,1,42.9714408978954,-83.7255751050381,200.044555664062,3.82042217254639,1754780427000
17139,98,5,4,1,42.9725525286046,-83.725618667247,201.757690429687,3.81911993026733,1754780431000
17140,98,3,4,1,42.9736287174481,-83.7256580211182,202.310668945312,3.81805896759033,1754780435000
17141,98,3,4,1,42.9747044732216,-83.7256943518924,201.682495117187,3.83238053321838,1754780439000
17142,98,1,4,1,42.9757512054825,-83.7257639648186,201.103759765625,3.82127809524536,1754780443000
17143,98,1,4,1,42.9757512054825,-83.7257639648186,201.103759765625,3.82127809524536,1754780443000
17144,98,1,4,1,42.9767733381972,-83.7259665112887,200.440551757812,3.81877541542053,1754780447000
17145,98,1,4,1,42.9777769448323,-83.7263323598508,199.398254394531,3.80324673652649,1754780451000
17146,98,2,4,1,42.978763973713,-83.7268951680428,198.189208984375,3.81411457061768,1754780455000
17147,98,2,4,1,42.9797044302655,-83.7275674202021,198.709350585937,3.80691981315613,1754780459000
17148,98,2,4,1,42.9806166967717,-83.7282345042373,201.623657226562,3.80751276016235,1754780463000
17149,98,1,4,1,42.9814935313746,-83.7288346932902,204.479370117187,3.80944275856018,1754780467000
17150,98,1,4,1,42.9823064379469,-83.729309224243,205.099487304687,3.82854771614075,1754780471000
